appliance_name,power_rating_watts,daily_usage_hours,star_rating,daily_consumption_kwh,monthly_bill
Microwave,1017,0.9661597521215148,5,0.7369383509306854,1867.7978874483179
Fan,88,6.323315253434328,2,0.5008065680719987,1867.7978874483179
Lighting,71,4.466275792739083,5,0.23782918596335614,1867.7978874483179
Refrigerator,215,9.493629046252934,4,1.6329041959555046,2995.6878104037005
Washing Machine,483,0.2773174394332849,2,0.12054989092164896,2995.6878104037005
Air Conditioner,1498,6.335329395131336,2,8.541291090516069,2995.6878104037005
Television,106,5.2608585983240905,1,0.529768460851236,2995.6878104037005
Microwave,987,1.2442481128650964,2,1.105265598658065,2995.6878104037005
Fan,73,4.284190254334736,5,0.23455941642482678,2995.6878104037005
Lighting,69,5.115843639636087,2,0.317693890021401,2995.6878104037005
Refrigerator,208,8.107931319037428,2,1.5178047429238064,2512.4079158687146
Washing Machine,490,0.5286937255990274,5,0.19429494415764256,2512.4079158687146
Air Conditioner,1498,5.701323177761224,3,7.259494802243366,2512.4079158687146
Television,80,2.9295531801979764,4,0.1874914035326705,2512.4079158687146
Microwave,1018,1.1382309389773737,4,0.9269752767031731,2512.4079158687146
Fan,98,2.8210305127553825,4,0.22116879220002203,2512.4079158687146
Lighting,67,3.206693619083842,5,0.16113635435896306,2512.4079158687146
Refrigerator,190,8.513527857632575,3,1.3749347490076607,3611.102027505429
Washing Machine,517,1.1221968662699058,2,0.5221582018753872,3611.102027505429
Air Conditioner,1483,8.624965426709387,1,12.15128254141952,3611.102027505429
Television,118,1.5039296647266223,5,0.13309777532830608,3611.102027505429
Microwave,1002,0.20307389371466508,2,0.183132037351885,3611.102027505429
Fan,86,5.73417857347063,4,0.39451148585477935,3611.102027505429
Lighting,70,5.46936489717621,5,0.28714165710175105,3611.102027505429
Refrigerator,185,11.251659682434834,5,1.5611677809378333,1321.164837286102
Washing Machine,516,1.019205414441434,1,0.4996144941591909,1321.164837286102
Air Conditioner,1502,1.452396828559423,5,1.6361250273721901,1321.164837286102
Television,92,2.033671430525915,5,0.14032332870628814,1321.164837286102
Microwave,990,0.9324740116749122,2,0.8308343444023468,1321.164837286102
Fan,80,9.341406401371765,2,0.6725812608987671,1321.164837286102
Lighting,56,3.258080401100708,2,0.16420725221547566,1321.164837286102
Refrigerator,195,9.22222615129864,3,1.5285839845777496,3050.488704211357
Washing Machine,505,0.7601018197718574,3,0.3262737061370698,3050.488704211357
Air Conditioner,1498,7.882071191958601,4,9.445874116443187,3050.488704211357
Television,109,4.000439367077252,2,0.3924431019102785,3050.488704211357
Microwave,992,0.885959141640104,3,0.7470407482309357,3050.488704211357
Fan,70,2.4636500683998652,5,0.12934162859099294,3050.488704211357
Lighting,77,2.151448662955526,3,0.14081231499043917,3050.488704211357
Refrigerator,189,9.970814895896497,5,1.4133630114933284,3333.521542135403
Washing Machine,500,0.9415284933439294,2,0.42368782200476823,3333.521542135403
Air Conditioner,1517,7.073413567717684,1,10.193849963116339,3333.521542135403
Television,98,4.930282545649022,3,0.4106925360525635,3333.521542135403
Microwave,982,1.035483983724995,4,0.8134762176143561,3333.521542135403
Fan,66,5.14759869765753,2,0.30576736264085735,3333.521542135403
Lighting,79,5.549977709850332,5,0.3288361793086322,3333.521542135403
Refrigerator,218,8.974563100488732,2,1.7608092803158892,1824.674643662499
Washing Machine,494,0.8392510439931782,2,0.373131014159367,1824.674643662499
Air Conditioner,1519,3.74128120760383,5,4.2622546157626635,1824.674643662499
Television,99,5.316768458129074,1,0.5000420734870393,1824.674643662499
Microwave,1007,0.2696058028492108,4,0.2171944347753242,1824.674643662499
Fan,66,4.948497578467986,2,0.29394075616099835,1824.674643662499
Lighting,67,3.4317619069206526,3,0.1954388405991312,1824.674643662499
Refrigerator,181,9.678364972652592,3,1.4890164510426012,3383.9961254333202
Washing Machine,482,1.0877199848126884,3,0.44563887777775846,3383.9961254333202
Air Conditioner,1511,8.701563326737322,4,10.518449749360075,3383.9961254333202
Television,100,3.254056568891613,2,0.29286509120024523,3383.9961254333202
Microwave,989,1.2014523502880008,3,1.010000918269608,3383.9961254333202
Fan,95,3.6564087108480674,4,0.2778870620244531,3383.9961254333202
Lighting,58,1.5201311792512224,5,0.06612570629742819,3383.9961254333202
Refrigerator,218,8.005640349372054,1,1.6579681163549524,3123.1890595374684
Washing Machine,502,0.6156185765977935,1,0.2935884991794877,3123.1890595374684
Air Conditioner,1488,6.433903865920576,1,9.094966504865326,3123.1890595374684
Television,97,3.537085656298234,3,0.2916327123617894,3123.1890595374684
Microwave,1012,1.3022342117560997,1,1.2519679711823142,3123.1890595374684
Fan,82,3.0290288569529364,3,0.21112331132961967,3123.1890595374684
Lighting,58,4.874497305730973,5,0.2120406327992973,3123.1890595374684
Refrigerator,194,8.683970235535153,5,1.2635176692703647,1424.3493347813353
Washing Machine,508,1.301195226345548,3,0.5618560987360076,1424.3493347813353
Air Conditioner,1488,2.4862269836321778,4,2.9596046013157444,1424.3493347813353
Television,81,2.2067274837508988,1,0.16980767987463166,1424.3493347813353
Microwave,983,0.24369281895439465,5,0.17966253077412747,1424.3493347813353
Fan,94,8.303716904008144,4,0.6244395111814125,1424.3493347813353
Lighting,49,4.786416429114084,5,0.1759008037699426,1424.3493347813353
Refrigerator,187,9.098072260889886,2,1.5312055615077678,2187.7562924438103
Washing Machine,487,0.7064291614787295,1,0.32682945155813414,2187.7562924438103
Air Conditioner,1518,4.609049844415739,3,5.947057014249627,2187.7562924438103
Television,92,5.169387501648096,5,0.3566877376137186,2187.7562924438103
Microwave,1014,0.9488357782975887,4,0.769695583355004,2187.7562924438103
Fan,81,1.6239820868288097,5,0.0986569117748502,2187.7562924438103
Lighting,64,1.6702921573588712,4,0.08551895845677421,2187.7562924438103
Refrigerator,215,9.831676271669313,4,1.691048318727122,1985.904124087236
Washing Machine,508,0.8838234865290604,3,0.38163498148324826,1985.904124087236
Air Conditioner,1492,3.989699708434555,4,4.762105571987485,1985.904124087236
Television,91,2.1980056404049018,1,0.19001758761300375,1985.904124087236
Microwave,1004,0.6869638633908673,4,0.5517693750755447,1985.904124087236
Fan,64,8.835729211213053,2,0.5089380025658718,1985.904124087236
Lighting,64,3.693099210505361,4,0.1890866795778745,1985.904124087236
Refrigerator,217,11.701403231559947,1,2.412244276186083,3916.27956116375
Washing Machine,513,1.426556886692737,2,0.6586413145860367,3916.27956116375
Air Conditioner,1500,9.633543084774365,3,12.282767433087313,3916.27956116375
Television,84,3.7117909984676487,3,0.2650218772905901,3916.27956116375
Microwave,983,0.3408033490424296,3,0.28475823829240204,3916.27956116375
Fan,64,6.026558774930369,3,0.3278447973562121,3916.27956116375
Lighting,44,2.3142665254096313,3,0.0865535680503202,3916.27956116375
Refrigerator,215,10.652572165023269,3,1.9467575631580023,2444.7126795341856
Washing Machine,496,0.20562293076213942,5,0.07649173024351585,2444.7126795341856
Air Conditioner,1485,5.37894216916868,3,6.789569753033167,2444.7126795341856
Television,82,1.3551899350359822,5,0.08334418100471291,2444.7126795341856
Microwave,1009,1.0712370775699926,5,0.810658658451092,2444.7126795341856
Fan,77,5.065627231062948,4,0.31204263743347765,2444.7126795341856
Lighting,66,2.984640072521813,3,0.1674383080684737,2444.7126795341856
Refrigerator,201,9.735569523460732,1,1.859007000504827,3098.477145571005
Washing Machine,482,0.9096033428043155,3,0.37266448954692805,3098.477145571005
Air Conditioner,1507,7.769561530027208,5,8.781546919313252,3098.477145571005
Television,106,2.987421259423849,3,0.26916665547408875,3098.477145571005
Microwave,998,1.306646440235655,5,0.9780248605163877,3098.477145571005
Fan,78,8.824958366044434,5,0.5162600644135995,3098.477145571005
Lighting,49,3.6367741526558937,5,0.1336514501101041,3098.477145571005
Refrigerator,187,11.616652905344438,2,1.955082683969469,1648.9051481939152
Washing Machine,481,0.7452284554699797,5,0.26884116531079516,1648.9051481939152
Air Conditioner,1516,2.6053851231005822,2,3.5547874619584343,1648.9051481939152
Television,102,1.9900909579617312,1,0.19283981382649173,1648.9051481939152
Microwave,1010,0.6600149567519703,2,0.599953595687541,1648.9051481939152
Fan,70,4.8036889390791915,5,0.25219366930165754,1648.9051481939152
Lighting,53,1.1023520617985374,4,0.04673972742025798,1648.9051481939152
Refrigerator,206,8.708926643431903,5,1.3455291664102291,2282.710532067999
Washing Machine,517,1.1757748142213293,1,0.5774818000048059,2282.710532067999
Air Conditioner,1517,4.54153677635273,1,6.545035725240737,2282.710532067999
Television,87,4.798543738467463,4,0.33397864419733536,2282.710532067999
Microwave,1010,0.5842183619721419,3,0.5015514637530839,2282.710532067999
Fan,87,1.9147960275756464,5,0.12494044079931092,2282.710532067999
Lighting,67,1.5443403584171758,4,0.08277664321116063,2282.710532067999
Refrigerator,217,8.7637180499133,1,1.8066404759896264,3512.743377130788
Washing Machine,491,0.5630667036475284,1,0.2626424639163896,3512.743377130788
Air Conditioner,1506,7.773305408428273,1,11.12126804783833,3512.743377130788
Television,83,4.989820521033933,1,0.39344734808352566,3512.743377130788
Microwave,990,0.905615419404818,5,0.6724194489080775,3512.743377130788
Fan,99,2.02947372422874,1,0.190872003763713,3512.743377130788
Lighting,71,3.55194271446552,5,0.18914094954528893,3512.743377130788
Refrigerator,186,8.207644605125054,3,1.2976286120702711,4153.012764028538
Washing Machine,511,1.4063358042506053,4,0.5749100767776475,4153.012764028538
Air Conditioner,1510,9.73278183410526,2,13.226850512549051,4153.012764028538
Television,102,3.463479442241301,2,0.3179474127977514,4153.012764028538
Microwave,1000,1.3090608030562176,2,1.178154722750596,4153.012764028538
Fan,73,8.898705483156167,1,0.6171252252568802,4153.012764028538
Lighting,75,1.2856601812872124,1,0.09160328791671388,4153.012764028538
Refrigerator,217,11.110713339664533,2,2.1699223152364837,2458.828043072335
Washing Machine,486,0.8939002485771805,2,0.39099196872765873,2458.828043072335
Air Conditioner,1508,4.924700910578625,5,5.5698367298644245,2458.828043072335
Television,92,3.032762477481712,2,0.2511127331354857,2458.828043072335
Microwave,998,1.24172671949519,3,1.0533567761477696,2458.828043072335
Fan,82,8.718476413796566,1,0.6791693126347524,2458.828043072335
Lighting,40,4.085219074629814,4,0.13072701038815404,2458.828043072335
Refrigerator,199,8.888946137455953,2,1.5920102532183613,3091.6446887076454
Washing Machine,504,0.7492718517378836,3,0.3209880612845093,3091.6446887076454
Air Conditioner,1504,8.41408557688553,4,10.12382776610867,3091.6446887076454
Television,86,3.1141998920669574,3,0.22764801211009453,3091.6446887076454
Microwave,1010,0.3019591583703398,3,0.25923193746093676,3091.6446887076454
Fan,69,2.253154537087286,4,0.12437413044721822,3091.6446887076454
Lighting,61,4.790424364454909,4,0.23377270898539956,3091.6446887076454
Refrigerator,197,10.202462289979442,2,1.8088965640133552,1896.3837787379405
Washing Machine,501,1.0266735700246061,5,0.3857725939367458,1896.3837787379405
Air Conditioner,1509,3.528223035364185,5,3.993066420273416,1896.3837787379405
Television,84,4.581496834773965,2,0.34636116070891176,1896.3837787379405
Microwave,996,0.8216185137226681,5,0.6137490297508331,1896.3837787379405
Fan,74,9.25814474295721,2,0.6165924398809501,1896.3837787379405
Lighting,75,2.28601449184233,4,0.13716086951053982,1896.3837787379405
Refrigerator,208,8.453521872486162,4,1.4066660395816974,3665.6677247553635
Washing Machine,494,0.6030175169377097,2,0.2681015880305057,3665.6677247553635
Air Conditioner,1481,9.539801933477863,2,12.715601997132644,3665.6677247553635
Television,119,3.2631822616745483,1,0.3689027546823076,3665.6677247553635
Microwave,996,0.35197778615906095,1,0.3330413812637035,3665.6677247553635
Fan,63,1.2884920936805284,2,0.07305750171168597,3665.6677247553635
Lighting,60,2.4054279424771376,5,0.10824425741147117,3665.6677247553635
Refrigerator,209,8.915243292274145,4,1.490628678468237,2280.4340609826486
Washing Machine,496,0.7638617730286557,1,0.3599316674511025,2280.4340609826486
Air Conditioner,1516,5.426067244641864,5,6.169438457157799,2280.4340609826486
Television,94,5.977643541441673,2,0.5057086436059656,2280.4340609826486
Microwave,984,0.6261918867946041,3,0.5237468941150069,2280.4340609826486
Fan,61,8.285091722157162,5,0.3790429462886902,2280.4340609826486
Lighting,46,1.9921549005680097,4,0.07331130034090276,2280.4340609826486
Refrigerator,200,10.84292117960203,2,1.9517258123283654,3182.985796454817
Washing Machine,489,0.5508119584241011,4,0.21547763813550835,3182.985796454817
Air Conditioner,1483,8.41424087685349,5,9.358739415280295,3182.985796454817
Television,84,5.404880171336856,4,0.3632079475138368,3182.985796454817
Microwave,1015,1.0308882436486213,3,0.889398832207848,3182.985796454817
Fan,64,7.0597109747650615,3,0.38404827702721933,3182.985796454817
Lighting,72,1.8489425197900906,5,0.0998428960686649,3182.985796454817
Refrigerator,219,11.940288669461752,4,2.091938574889699,2924.126658409396
Washing Machine,508,1.4337638486891242,5,0.5462640263505563,2924.126658409396
Air Conditioner,1482,6.070678536470239,4,7.197396472839116,2924.126658409396
Television,116,4.617075143532394,2,0.4820226449847819,2924.126658409396
Microwave,999,1.1097322540602306,2,0.9977602696255533,2924.126658409396
Fan,95,7.6837517365090475,5,0.5474673112262696,2924.126658409396
Lighting,63,5.994617680482555,3,0.32101177678984083,2924.126658409396
Refrigerator,184,10.77666584556475,1,1.8837611898047182,1673.7612010699552
Washing Machine,503,1.2481466112261488,5,0.47086330908506463,1673.7612010699552
Air Conditioner,1491,1.5607724344329938,1,2.2107561147526145,1673.7612010699552
Television,119,5.456141760986483,5,0.48696065216804363,1673.7612010699552
Microwave,1001,1.3704504967421434,3,1.1660478051530525,1673.7612010699552
Fan,85,9.902948538372243,3,0.7154880318973946,1673.7612010699552
Lighting,47,1.0672314254590012,4,0.040127901597258445,1673.7612010699552
Refrigerator,180,11.587661496057791,1,1.9814901158258822,1867.4071486505134
Washing Machine,490,0.41793040921553126,1,0.1945466054898298,1867.4071486505134
Air Conditioner,1482,4.055217421993632,4,4.80786577551565,1867.4071486505134
Television,105,3.119630174026092,5,0.24567087620455474,1867.4071486505134
Microwave,1000,0.29810503475730216,2,0.26829453128157194,1867.4071486505134
Fan,97,3.1028348896669784,4,0.24077998743815754,1867.4071486505134
Lighting,48,1.1726452117081396,5,0.04221522762149303,1867.4071486505134
Refrigerator,188,9.293188988060276,3,1.485051600292032,3310.4315407021636
Washing Machine,499,0.9188044830353617,3,0.38971092147944864,3310.4315407021636
Air Conditioner,1501,8.4145921520146,4,10.104242256139132,3310.4315407021636
Television,93,2.176208864693087,3,0.1720293107539885,3310.4315407021636
Microwave,1004,1.4125263667837167,4,1.1345411778006813,3310.4315407021636
Fan,85,6.127583182813037,5,0.3906334279043311,3310.4315407021636
Lighting,64,2.1554422528688906,3,0.11725605855606766,3310.4315407021636
Refrigerator,195,9.292599388532999,3,1.5402483486493446,1463.9313053674878
Washing Machine,512,1.0598681207231526,5,0.4069893583576906,1463.9313053674878
Air Conditioner,1517,1.9608081804543622,3,2.528364108286877,1463.9313053674878
Television,85,4.625922250549028,4,0.3145627130373339,1463.9313053674878
Microwave,1008,1.0679820771936568,1,1.0226996371206458,1463.9313053674878
Fan,97,3.2624684960333266,5,0.23734458308642453,1463.9313053674878
Lighting,53,1.245409404433114,5,0.049505023826216285,1463.9313053674878
Refrigerator,206,9.367998968519608,3,1.640336619387783,2523.7190887822844
Washing Machine,494,1.0938853530273722,2,0.48634142795596974,2523.7190887822844
Air Conditioner,1490,6.233227775502677,5,6.965632039124241,2523.7190887822844
Television,114,5.084265172148477,3,0.4926652951811874,2523.7190887822844
Microwave,1019,0.5305349280357505,1,0.5135843370850082,2523.7190887822844
Fan,69,5.581445377956494,5,0.28883979830924855,2523.7190887822844
Lighting,64,2.5018884026578028,4,0.1280966862160795,2523.7190887822844
Refrigerator,214,8.591350501362221,5,1.3789117554686365,2667.261319137493
Washing Machine,482,0.9355244253751271,1,0.42837663437927065,2667.261319137493
Air Conditioner,1491,7.188362466857056,4,8.574278750467098,2667.261319137493
Television,109,1.9734446047875966,3,0.18283964263357083,2667.261319137493
Microwave,985,0.3310934921199842,5,0.24459531730363832,2667.261319137493
Fan,65,4.046446462926907,4,0.21041521607219918,2667.261319137493
Lighting,45,2.4620003507226227,3,0.09417151341514031,2667.261319137493
Refrigerator,189,9.617760500514091,5,1.3633175509478725,3639.5186511934926
Washing Machine,509,0.984813501585438,4,0.40101605784559036,3639.5186511934926
Air Conditioner,1502,8.460878804900185,1,12.072827966712072,3639.5186511934926
Television,81,2.7836921692408003,5,0.16910929928137863,3639.5186511934926
Microwave,996,0.7228012964846049,4,0.5759280730389332,3639.5186511934926
Fan,92,6.189085155175655,5,0.4270468757071202,3639.5186511934926
Lighting,66,2.943470134594434,4,0.15541522310658612,3639.5186511934926
Refrigerator,191,11.991991296906667,1,2.175946820823715,2163.9674548870257
Washing Machine,482,1.0698768568805876,3,0.43832854826397666,2163.9674548870257
Air Conditioner,1499,4.042845099814927,4,4.848179843698061,2163.9674548870257
Television,81,1.6242299798189022,1,0.12498449694706452,2163.9674548870257
Microwave,988,0.8385390068903626,1,0.7870527118672943,2163.9674548870257
Fan,93,4.198776673238297,4,0.3123889844889293,2163.9674548870257
Lighting,70,5.886600998932769,4,0.3296496559402351,2163.9674548870257
Refrigerator,215,11.855060286838318,4,2.0390703693361907,2651.4440689956923
Washing Machine,503,1.4818708733344261,5,0.5590357869654123,2651.4440689956923
Air Conditioner,1506,6.381749964467543,4,7.688732357190496,2651.4440689956923
Television,108,1.2369300350479708,4,0.10687075502814468,2651.4440689956923
Microwave,1017,0.21392091269037755,1,0.20667968979580822,2651.4440689956923
Fan,81,5.593851768993219,3,0.38513669429518316,2651.4440689956923
Lighting,43,1.9273788590433663,5,0.06215796820414855,2651.4440689956923
Refrigerator,209,10.547538326612244,1,2.094213734748861,1588.917092123156
Washing Machine,480,0.5978215711117569,5,0.2152157656002325,1588.917092123156
Air Conditioner,1490,2.211875202555696,5,2.4717705388559903,1588.917092123156
Television,93,4.969973504127353,1,0.4390971590896516,1588.917092123156
Microwave,980,0.8087621205990374,1,0.7529575342777037,1588.917092123156
Fan,71,6.498387377315546,1,0.4383162285999335,1588.917092123156
Lighting,79,2.9383533428144895,2,0.20891692267411022,1588.917092123156
Refrigerator,195,11.826863361179818,4,1.8449906843440518,1281.340680895385
Washing Machine,489,0.7111961604186952,5,0.26083119183355646,1281.340680895385
Air Conditioner,1502,1.5704711372941031,3,2.0050205009833815,1281.340680895385
Television,103,3.487493889128208,5,0.26940890293515407,1281.340680895385
Microwave,1013,0.4095165511139426,5,0.31113019970881783,1281.340680895385
Fan,89,4.34592517069003,2,0.34810860617227146,1281.340680895385
Lighting,73,4.557525384376534,2,0.2994294177535383,1281.340680895385
Refrigerator,191,11.904527219279862,2,2.0463882289942084,3629.889061332599
Washing Machine,514,0.2238037044396755,5,0.0862763280614949,3629.889061332599
Air Conditioner,1517,8.514746094225007,2,11.625182842445401,3629.889061332599
Television,104,4.769010354273017,1,0.47117822300217405,3629.889061332599
Microwave,993,0.5969264870253262,3,0.5038358013737266,3629.889061332599
Fan,73,3.000444768913874,4,0.17522597450457023,3629.889061332599
Lighting,60,3.7973746872091336,1,0.21645035717092062,3629.889061332599
Refrigerator,187,9.36579822024677,3,1.488693627108224,1043.3823409981062
Washing Machine,513,1.2016693735412873,5,0.46234229147001027,1043.3823409981062
Air Conditioner,1511,1.0810651086426812,1,1.5518149102011365,1043.3823409981062
Television,86,2.7885835385711357,5,0.17986363823783824,1043.3823409981062
Microwave,995,0.4061570727993601,1,0.3839199730635951,1043.3823409981062
Fan,88,1.636212528937231,1,0.13678736741915248,1043.3823409981062
Lighting,70,2.742945015723531,5,0.1440046133254854,1043.3823409981062
Refrigerator,187,10.156100939805167,2,1.7092717881692097,4063.039419596045
Washing Machine,502,0.487757679461312,2,0.22036891958062077,4063.039419596045
Air Conditioner,1508,9.934924140357957,1,14.232772323476809,4063.039419596045
Television,85,3.453630633892671,1,0.2788806736868332,4063.039419596045
Microwave,984,0.20411161497386904,1,0.19080353767757277,4063.039419596045
Fan,70,1.761971818650438,3,0.10483732320970107,4063.039419596045
Lighting,47,4.8159286403698705,3,0.19239634918277632,4063.039419596045
Refrigerator,216,11.93080450729578,1,2.448201084897094,2047.9027405832423
Washing Machine,497,1.3353855289789693,4,0.5309492863220382,2047.9027405832423
Air Conditioner,1504,3.583807024762513,5,4.042534323932115,2047.9027405832423
Television,85,5.604499325611411,5,0.3572868320077275,2047.9027405832423
Microwave,1007,0.6097370049426188,4,0.49120413118177375,2047.9027405832423
Fan,93,5.454027819115751,3,0.4311408991011001,2047.9027405832423
Lighting,78,3.299309520251587,2,0.23161152832166143,2047.9027405832423
Refrigerator,219,10.076439332955678,2,1.9860661925255643,1740.5365161097866
Washing Machine,518,1.217489325332858,1,0.5991264969962994,1740.5365161097866
Air Conditioner,1481,2.4349966978398823,4,2.8849840876006927,1740.5365161097866
Television,116,5.957449237516608,3,0.5874044948191375,1740.5365161097866
Microwave,1011,0.30300018131622053,1,0.29101652414516394,1740.5365161097866
Fan,84,8.281322191687563,5,0.5217232980763165,1740.5365161097866
Lighting,73,5.507056807896213,1,0.3819143896276023,1740.5365161097866
Refrigerator,213,9.169200141560221,4,1.5624317041218618,1393.8359520423007
Washing Machine,519,0.6127915884623298,2,0.2862349509707543,1393.8359520423007
Air Conditioner,1511,2.3104208679884266,5,2.6182844486478842,1393.8359520423007
Television,109,2.241501152634446,4,0.1954589005097237,1393.8359520423007
Microwave,984,0.794041785569261,4,0.6250696936001222,1393.8359520423007
Fan,62,6.140631343634828,5,0.2855393574790195,1393.8359520423007
Lighting,55,5.018839461965495,3,0.2346307448468869,1393.8359520423007
Refrigerator,219,8.211278136124957,5,1.348702433858524,2166.1054050661137
Washing Machine,505,0.46399898659861105,3,0.1991715649974538,2166.1054050661137
Air Conditioner,1503,4.801011874318209,4,5.772736677680214,2166.1054050661137
Television,101,3.8865289813179262,1,0.372912455757455,2166.1054050661137
Microwave,983,1.0690346069336139,4,0.840688814892594,2166.1054050661137
Fan,65,6.970378081461128,1,0.4304208465302246,2166.1054050661137
Lighting,41,1.9774437092360344,5,0.06080639405900806,2166.1054050661137
Refrigerator,209,11.185787323590194,2,2.1040465955673153,1481.7211349341985
Washing Machine,514,1.1889086283859425,2,0.549989131491337,1481.7211349341985
Air Conditioner,1514,1.3149815601121437,1,1.8913379779092963,1481.7211349341985
Television,118,3.1150778724735355,4,0.2940633511615018,1481.7211349341985
Microwave,998,0.9793632120987559,5,0.7330533642559188,1481.7211349341985
Fan,84,6.1655185966967005,3,0.44021802780414443,1481.7211349341985
Lighting,79,2.549519209435346,4,0.16112961403631387,1481.7211349341985
Refrigerator,192,9.398023021960002,3,1.5337573571838725,2716.533071911259
Washing Machine,489,0.4647448646875431,3,0.19317120300737728,2716.533071911259
Air Conditioner,1504,6.542442182924012,3,8.363858086650056,2716.533071911259
Television,114,1.8688468556167677,5,0.15978640615523365,2716.533071911259
Microwave,1014,0.5640294581523888,1,0.5433295770381961,2716.533071911259
Fan,63,6.297719150152597,1,0.37691849113663295,2716.533071911259
Lighting,55,2.9912460294722734,2,0.14806667845887755,2716.533071911259
Refrigerator,217,11.500785219251988,1,2.3708868729487973,3977.963664058178
Washing Machine,504,0.6896143976793891,5,0.2606742423228091,3977.963664058178
Air Conditioner,1501,8.470611590663763,1,12.078668597706992,3977.963664058178
Television,116,3.1768072299644543,2,0.33165867480828903,3977.963664058178
Microwave,996,1.2047112943690832,3,1.0199085818128657,3977.963664058178
Fan,89,3.6567179423721865,1,0.3091755020275683,3977.963664058178
Lighting,65,3.301637710365755,1,0.20387612861508536,3977.963664058178
Refrigerator,214,8.536314852832488,4,1.4614171028049219,1294.2883804059404
Washing Machine,493,0.5784792310699332,3,0.2424117217798555,1294.2883804059404
Air Conditioner,1493,1.583414121110542,1,2.2458354186771374,1294.2883804059404
Television,110,2.584260482488892,1,0.2700552204200892,1294.2883804059404
Microwave,986,0.5594959413735301,1,0.5240798482845855,1294.2883804059404
Fan,77,5.678463461112827,1,0.41537960218040326,1294.2883804059404
Lighting,60,4.3275803248967755,2,0.2336893375444259,1294.2883804059404
Refrigerator,218,8.204231164290512,5,1.3413917953614987,2475.697627827217
Washing Machine,484,1.3180239911540461,1,0.6060274311326304,2475.697627827217
Air Conditioner,1497,5.421391210424753,3,6.8984492457049775,2475.697627827217
Television,85,1.668826368669186,5,0.1063876810026606,2475.697627827217
Microwave,994,1.220748829981386,3,1.0314106864512729,2475.697627827217
Fan,79,4.436819624445723,4,0.28040700026496973,2475.697627827217
Lighting,66,1.0370291453614864,5,0.05133294269539358,2475.697627827217
Refrigerator,206,11.487672887602518,5,1.7748454611345887,3856.6498509757284
Washing Machine,482,0.7013763027139348,1,0.32116020901271075,3856.6498509757284
Air Conditioner,1517,8.470338426644656,1,12.207028223558945,3856.6498509757284
Television,86,4.171527909997867,1,0.34081383024682566,3856.6498509757284
Microwave,1006,0.9728736705573242,3,0.8319042756935678,3856.6498509757284
Fan,74,5.119827608284432,4,0.3030937944104384,3856.6498509757284
Lighting,73,4.6821689767680725,3,0.2905285850084589,3856.6498509757284
Refrigerator,180,9.182231573873722,4,1.322241346637816,3653.9065563924537
Washing Machine,495,0.9823146943174201,5,0.3646843302653422,3653.9065563924537
Air Conditioner,1484,9.500414893933405,3,11.983823347207595,3653.9065563924537
Television,94,3.177943567008729,3,0.2539176910039974,3653.9065563924537
Microwave,985,1.151505100874111,2,1.0208092719248996,3653.9065563924537
Fan,94,1.004604298946407,4,0.07554624328076981,3653.9065563924537
Lighting,57,4.762302252977891,5,0.20358842131480484,3653.9065563924537
Refrigerator,195,10.795035912684584,1,1.9997804028248192,1870.6443576022355
Washing Machine,518,0.9491851666993387,3,0.41792622889771885,1870.6443576022355
Air Conditioner,1482,3.400214758517607,5,3.7793387040923196,1870.6443576022355
Television,99,2.26431934153525,5,0.1681257111089923,1870.6443576022355
Microwave,1003,0.906903002483398,4,0.7276989691926785,1870.6443576022355
Fan,85,7.065398669340188,1,0.5705309425492202,1870.6443576022355
Lighting,44,3.1327878311857775,1,0.1309505313435655,1870.6443576022355
Refrigerator,180,8.795682336418334,3,1.345739397472005,3629.1656442765466
Washing Machine,514,0.32650803434093756,5,0.12586884723843145,3629.1656442765466
Air Conditioner,1512,9.590274223640899,4,11.600395700916032,3629.1656442765466
Television,93,3.8291219740018803,1,0.3383029264030661,3629.1656442765466
Microwave,1019,1.4524186502063772,1,1.4060138743322832,3629.1656442765466
Fan,96,2.163050343098874,3,0.1765049079968681,3629.1656442765466
Lighting,57,2.376691845988178,1,0.12869786346025983,3629.1656442765466
Refrigerator,192,9.389803866768577,2,1.6225581081776104,1239.7018813947184
Washing Machine,505,0.40806392250603285,4,0.1648578246924373,1239.7018813947184
Air Conditioner,1487,1.4827916027808394,3,1.8741744463348422,1239.7018813947184
Television,88,5.43619068491074,4,0.38270782421771615,1239.7018813947184
Microwave,1012,0.7570514887781516,3,0.651215690646966,1239.7018813947184
Fan,67,4.3677249952074035,4,0.23411005974311686,1239.7018813947184
Lighting,68,3.650163343632173,1,0.2358005519986384,1239.7018813947184
Refrigerator,182,8.237728127261569,5,1.124449889371204,2530.696304494265
Washing Machine,480,0.41838314424762535,3,0.17070032285303113,2530.696304494265
Air Conditioner,1509,6.337039963423681,4,7.650074643845068,2530.696304494265
Television,106,1.4271798772445239,5,0.11346080024093963,2530.696304494265
Microwave,999,0.9274963667270979,1,0.8802404268423523,2530.696304494265
Fan,87,7.61677310121236,4,0.5301274078443802,2530.696304494265
Lighting,73,1.3792592583706762,5,0.07551444439579452,2530.696304494265
Refrigerator,197,8.190340351100161,5,1.2101227868750488,3161.1501046833528
Washing Machine,517,0.560758142356564,3,0.24642516565859204,3161.1501046833528
Air Conditioner,1493,7.4075101273901325,2,9.953471358174122,3161.1501046833528
